service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1900_399170,1,1,1,1,1,1,1,20260309,20260309
1901_399171,1,1,1,1,1,0,0,20260310,20260320
1902_399172,1,1,1,1,1,1,1,20260323,20260326
1903_399173,1,1,1,1,1,0,0,20260327,20260512
190_397229,1,1,1,1,1,1,1,20260308,20260613
1904_399174,1,1,1,1,1,0,0,20260513,20260526
1905_399175,1,1,1,1,1,1,1,20260527,20260528
1906_399176,1,1,1,1,1,0,0,20260529,20260612
1907_399177,1,1,1,1,1,0,0,20260615,20261211
1908_399178,1,1,1,1,1,0,0,20260303,20260306
1909_399179,1,1,1,1,1,0,0,20260309,20260612
1910_399180,1,1,1,1,1,0,0,20260615,20261211
1911_399181,1,1,1,1,1,0,0,20260303,20260306
1912_399182,1,1,1,1,1,0,0,20260309,20260612
1913_399183,1,1,1,1,1,0,0,20260615,20261211
191_397230,1,1,1,1,1,1,1,20260614,20261212
1914_399184,0,0,0,0,0,1,1,20260303,20260307
1915_399185,1,1,1,1,1,0,0,20260303,20260306
1916_399186,0,0,0,0,0,1,1,20260308,20260406
1917_399187,1,1,1,1,1,0,0,20260309,20260403
1918_399188,1,1,1,1,1,0,0,20260407,20260612
1919_399189,0,0,0,0,0,1,1,20260411,20260613
1920_399190,1,1,1,1,1,1,1,20260614,20261212
1921_399191,1,1,1,1,1,0,0,20260303,20260306
1922_399192,1,1,1,1,1,0,0,20260309,20260612
1923_399193,1,1,1,1,1,0,0,20260615,20261211
192_397231,1,1,1,1,1,1,1,20260303,20260307
1924_399196,1,1,1,1,1,0,0,20260303,20260306
1925_399197,1,1,1,1,1,0,0,20260309,20260612
1926_399198,1,1,1,1,1,0,0,20260615,20261211
1927_399199,1,1,1,1,1,0,0,20260303,20260306
1928_399200,1,1,1,1,1,0,0,20260309,20260612
1929_399201,1,1,1,1,1,0,0,20260615,20261211
1930_399204,1,1,1,1,1,0,0,20260303,20260306
1931_399205,0,0,0,0,0,1,1,20260303,20260307
1932_399206,0,0,0,0,0,1,1,20260308,20260524
1933_399207,1,1,1,1,1,0,0,20260309,20260527
193_397235,1,1,1,1,1,1,1,20260308,20260613
1934_399208,1,1,1,1,1,0,0,20260528,20260612
1935_399209,0,0,0,0,0,1,1,20260530,20260613
1936_399210,0,0,0,0,0,1,1,20260614,20261212
1937_399211,1,1,1,1,1,0,0,20260615,20261211
1938_399215,1,1,1,1,1,0,0,20260303,20260306
1939_399217,0,0,0,0,0,1,1,20260303,20260307
19_397013,0,0,0,0,0,1,1,20260614,20261212
1940_399218,0,0,0,0,0,1,1,20260308,20260406
1941_399219,1,1,1,1,1,0,0,20260309,20260403
1942_399220,1,1,1,1,1,0,0,20260407,20260527
1943_399221,0,0,0,0,0,1,1,20260411,20260524
194_397236,1,1,1,1,1,1,1,20260614,20261212
1944_399222,1,1,1,1,1,0,0,20260528,20260612
1945_399223,0,0,0,0,0,1,1,20260530,20260613
1946_399224,0,0,0,0,0,1,1,20260614,20261212
1947_399225,1,1,1,1,1,0,0,20260615,20261211
1948_399230,1,1,1,1,1,0,0,20260303,20260306
1949_399231,0,0,0,0,0,1,1,20260303,20260307
1950_399233,0,0,0,0,0,1,1,20260308,20260524
1951_399234,1,1,1,1,1,0,0,20260309,20260527
1952_399235,1,1,1,1,1,0,0,20260528,20260612
1953_399236,0,0,0,0,0,1,1,20260530,20260607
195_397237,1,1,1,1,1,1,1,20260303,20260307
1954_399237,1,1,1,1,1,1,1,20260613,20260613
1955_399238,0,0,0,0,0,1,1,20260614,20261212
1956_399239,1,1,1,1,1,0,0,20260615,20261211
1957_399242,1,1,1,1,1,0,0,20260303,20260306
1958_399243,0,0,0,0,0,1,1,20260303,20260307
1959_399244,0,0,0,0,0,1,1,20260308,20260406
1960_399245,1,1,1,1,1,0,0,20260309,20260403
1961_399246,1,1,1,1,1,0,0,20260407,20260527
1962_399247,0,0,0,0,0,1,1,20260411,20260524
1963_399248,1,1,1,1,1,0,0,20260528,20260612
196_397240,1,1,1,1,1,1,1,20260308,20260613
1964_399249,0,0,0,0,0,1,1,20260530,20260613
1965_399250,0,0,0,0,0,1,1,20260614,20261212
1966_399251,1,1,1,1,1,0,0,20260615,20261211
1967_399259,1,1,1,1,1,0,0,20260303,20260306
1968_399260,0,0,0,0,0,1,1,20260303,20260307
1969_399261,1,1,1,1,1,1,1,20260308,20260308
1970_399262,1,1,1,1,1,0,0,20260309,20260319
1971_399263,1,1,1,1,1,1,1,20260314,20260315
1972_399264,1,1,1,1,1,0,0,20260320,20260511
1973_399265,0,0,0,0,0,1,1,20260321,20260510
197_397241,1,1,1,1,1,1,1,20260614,20261212
1974_399266,1,1,1,1,1,0,0,20260512,20260526
1975_399267,0,0,0,0,0,1,1,20260516,20260524
1976_399268,1,1,1,1,1,1,1,20260527,20260527
1977_399269,1,1,1,1,1,0,0,20260528,20260611
1978_399270,0,0,0,0,0,1,1,20260530,20260607
1979_399271,1,1,1,1,1,1,1,20260612,20260612
1980_399272,1,1,1,1,1,1,1,20260613,20260613
1981_399273,0,0,0,0,0,1,1,20260614,20261212
1982_399274,1,1,1,1,1,0,0,20260615,20261211
1983_399278,1,1,1,1,1,0,0,20260303,20260306
198_397242,1,1,1,1,1,1,1,20260303,20260307
1984_399279,1,1,1,1,1,0,0,20260309,20260319
1985_399280,1,1,1,1,1,0,0,20260320,20260511
1986_399281,1,1,1,1,1,0,0,20260512,20260526
1987_399282,1,1,1,1,1,0,0,20260527,20260612
1988_399283,1,1,1,1,1,0,0,20260615,20261211
1989_399285,1,1,1,1,1,1,1,20260303,20260307
1990_399286,1,1,1,1,1,1,1,20260308,20260406
1991_399287,1,1,1,1,1,1,1,20260407,20260527
1992_399288,1,1,1,1,1,1,1,20260528,20260611
1993_399289,1,1,1,1,1,1,1,20260612,20260613
199_397243,1,1,1,1,1,1,1,20260308,20260613
1994_399290,1,1,1,1,1,1,1,20260614,20261212
1995_399291,1,1,1,1,1,0,0,20260303,20260306
1996_399292,1,1,1,1,1,0,0,20260309,20260612
1997_399293,1,1,1,1,1,0,0,20260615,20261211
1998_399295,1,1,1,1,1,1,1,20260303,20260307
1999_399296,1,1,1,1,1,1,1,20260308,20260613
2000_399297,1,1,1,1,1,1,1,20260614,20261212
2001_399302,1,1,1,1,1,0,0,20260303,20260306
2002_399303,1,1,1,1,1,0,0,20260309,20260319
2003_399304,1,1,1,1,1,0,0,20260320,20260511
200_397244,1,1,1,1,1,1,1,20260614,20261212
2004_399305,1,1,1,1,1,0,0,20260512,20260526
2005_399306,1,1,1,1,1,0,0,20260527,20260612
2006_399307,1,1,1,1,1,0,0,20260615,20261211
2007_399308,1,1,1,1,1,1,1,20260303,20260307
2008_399309,1,1,1,1,1,1,1,20260308,20260308
2009_399310,1,1,1,1,1,1,1,20260309,20260319
2010_399311,1,1,1,1,1,1,1,20260320,20260511
2011_399312,1,1,1,1,1,1,1,20260512,20260526
2012_399313,1,1,1,1,1,1,1,20260527,20260613
2013_399314,1,1,1,1,1,1,1,20260614,20261212
201_397245,1,1,1,1,1,1,1,20260303,20260307
2014_399315,1,1,1,1,1,1,1,20260303,20260307
2015_399316,1,1,1,1,1,1,1,20260308,20260527
2016_399317,1,1,1,1,1,1,1,20260528,20260611
2017_399318,1,1,1,1,1,1,1,20260612,20260613
2018_399319,1,1,1,1,1,1,1,20260614,20261212
2019_399320,1,1,1,1,1,0,0,20260303,20260306
2020_399321,1,1,1,1,1,0,0,20260309,20260612
2021_399322,1,1,1,1,1,0,0,20260615,20261211
2022_399323,0,0,0,0,0,1,1,20260303,20260307
2023_399324,0,0,0,0,0,1,1,20260308,20260524
202_397248,1,1,1,1,1,1,1,20260308,20260613
2024_399325,0,0,0,0,0,1,1,20260530,20260607
2025_399326,1,1,1,1,1,1,1,20260613,20260613
2026_399327,0,0,0,0,0,1,1,20260614,20261212
2027_399328,1,1,1,1,1,0,0,20260615,20261211
2028_399334,1,1,1,1,1,1,1,20260303,20260307
2029_399335,1,1,1,1,1,1,1,20260308,20260527
2030_399336,1,1,1,1,1,1,1,20260528,20260613
2031_399337,1,1,1,1,1,1,1,20260614,20261212
2032_399338,1,1,1,1,1,1,1,20260303,20260307
2033_399339,1,1,1,1,1,1,1,20260308,20260527
203_397249,1,1,1,1,1,1,1,20260614,20261212
2034_399340,1,1,1,1,1,1,1,20260528,20260613
2035_399341,1,1,1,1,1,1,1,20260614,20261212
2036_399342,1,1,1,1,1,1,1,20260303,20260306
2037_399344,1,1,1,1,1,1,1,20260307,20260307
2038_399345,1,1,1,1,1,1,1,20260308,20260613
2039_399346,1,1,1,1,1,1,1,20260614,20261212
20_397015,1,1,1,1,1,0,0,20260303,20260612
2040_399347,1,1,1,1,1,0,0,20260303,20260306
2041_399348,1,1,1,1,1,0,0,20260309,20260612
2042_399349,1,1,1,1,1,0,0,20260615,20261211
2043_399350,1,1,1,1,1,1,1,20260303,20260307
204_397250,1,1,1,1,1,1,1,20260303,20260307
2044_399351,1,1,1,1,1,1,1,20260308,20260613
2045_399352,1,1,1,1,1,1,1,20260614,20261212
2046_399353,1,1,1,1,1,0,0,20260303,20260306
2047_399354,1,1,1,1,1,0,0,20260309,20260612
2048_399355,1,1,1,1,1,0,0,20260615,20261211
2049_399356,1,1,1,1,1,1,1,20260303,20260307
2050_399358,1,1,1,1,1,1,1,20260308,20260613
2051_399359,1,1,1,1,1,1,1,20260614,20261212
2052_399360,1,1,1,1,1,0,0,20260303,20260306
2053_399361,1,1,1,1,1,0,0,20260309,20260612
205_397253,1,1,1,1,1,1,1,20260308,20260613
2054_399362,1,1,1,1,1,0,0,20260615,20261211
2055_399363,0,0,0,0,0,1,1,20260303,20260307
2056_399364,1,1,1,1,1,0,0,20260303,20260306
2057_399365,0,0,0,0,0,1,1,20260308,20260613
2058_399366,1,1,1,1,1,0,0,20260309,20260612
2059_399367,0,0,0,0,0,1,1,20260614,20261212
2060_399368,1,1,1,1,1,0,0,20260615,20261211
2061_399369,1,1,1,1,1,0,0,20260303,20260306
2062_399370,1,1,1,1,1,0,0,20260309,20260612
2063_399371,1,1,1,1,1,0,0,20260615,20261211
206_397254,1,1,1,1,1,1,1,20260614,20261212
2064_399372,1,1,1,1,1,1,1,20260303,20260307
2065_399373,1,1,1,1,1,1,1,20260308,20260613
2066_399374,1,1,1,1,1,1,1,20260614,20261212
2067_399375,1,1,1,1,1,1,1,20260303,20260307
2068_399376,1,1,1,1,1,1,1,20260308,20260613
2069_399377,1,1,1,1,1,1,1,20260614,20261212
2070_399378,1,1,1,1,1,0,0,20260303,20260306
2071_399379,1,1,1,1,1,0,0,20260309,20260612
2072_399380,1,1,1,1,1,0,0,20260615,20261211
2073_399381,1,1,1,1,1,1,1,20260303,20260307
207_397255,1,1,1,1,1,0,0,20260303,20260306
2074_399383,1,1,1,1,1,1,1,20260308,20260613
2075_399384,1,1,1,1,1,1,1,20260614,20261212
2076_399385,1,1,1,1,1,0,0,20260303,20260306
2077_399386,1,1,1,1,1,0,0,20260309,20260612
2078_399387,1,1,1,1,1,0,0,20260615,20261211
2079_399388,1,1,1,1,1,1,1,20260303,20260307
2080_399389,1,1,1,1,1,1,1,20260308,20260613
2081_399390,1,1,1,1,1,1,1,20260614,20261212
2082_399391,1,1,1,1,1,0,0,20260303,20260306
2083_399392,1,1,1,1,1,0,0,20260309,20260612
208_397256,1,1,1,1,1,0,0,20260309,20260403
2084_399393,1,1,1,1,1,0,0,20260615,20261211
2085_399394,1,1,1,1,1,1,1,20260303,20260307
2086_399395,1,1,1,1,1,1,1,20260308,20260613
2087_399396,1,1,1,1,1,1,1,20260614,20261212
2088_399397,1,1,1,1,1,1,1,20260303,20260307
2089_399398,1,1,1,1,1,1,1,20260308,20260613
2090_399399,1,1,1,1,1,1,1,20260614,20261212
2091_399400,1,1,1,1,1,0,0,20260309,20260612
2092_399401,1,1,1,1,1,0,0,20260309,20260612
2093_399402,1,1,1,1,1,0,0,20260309,20260612
209_397257,1,1,1,1,1,0,0,20260407,20260417
2094_399403,1,1,1,1,1,0,0,20260309,20260612
2095_399404,1,1,1,1,1,0,0,20260309,20260612
2096_399405,1,1,1,1,1,0,0,20260309,20260612
2097_399406,1,1,1,1,1,0,0,20260303,20260306
2098_399407,1,1,1,1,1,0,0,20260309,20260612
2099_399408,1,1,1,1,1,0,0,20260615,20261211
2100_399409,1,1,1,1,1,1,1,20260303,20260307
2101_399410,1,1,1,1,1,1,1,20260308,20260613
2102_399411,1,1,1,1,1,1,1,20260614,20261212
2103_399412,1,1,1,1,1,0,0,20260303,20260306
210_397258,1,1,1,1,1,0,0,20260420,20260518
2104_399413,1,1,1,1,1,0,0,20260309,20260612
2105_399414,1,1,1,1,1,0,0,20260615,20261211
2106_399415,1,1,1,1,1,1,1,20260303,20260307
2107_399416,0,0,0,0,0,1,1,20260308,20260613
2108_399417,1,1,1,1,1,0,0,20260309,20260612
2109_399418,1,1,1,1,1,1,1,20260614,20261212
2110_399419,1,1,1,1,1,0,0,20260303,20260306
2111_399420,1,1,1,1,1,0,0,20260309,20260612
2112_399421,1,1,1,1,1,0,0,20260615,20261211
2113_399422,0,0,0,0,0,1,1,20260303,20260307
211_397259,1,1,1,1,1,0,0,20260519,20260612
2114_399423,1,1,1,1,1,0,0,20260303,20260306
2115_399424,0,0,0,0,0,1,1,20260308,20260613
2116_399425,1,1,1,1,1,0,0,20260309,20260612
2117_399426,0,0,0,0,0,1,1,20260614,20261212
2118_399427,1,1,1,1,1,0,0,20260615,20261211
2119_399428,1,1,1,1,1,0,0,20260303,20260306
2120_399429,1,1,1,1,1,0,0,20260309,20260612
2121_399430,1,1,1,1,1,0,0,20260615,20261211
2122_399431,1,1,1,1,1,1,1,20260303,20260307
2123_399432,1,1,1,1,1,1,1,20260308,20260613
212_397260,1,1,1,1,1,0,0,20260615,20261211
2124_399433,1,1,1,1,1,1,1,20260614,20261212
2125_399434,1,1,1,1,1,1,1,20260303,20260307
2126_399436,1,1,1,1,1,1,1,20260308,20260613
2127_399437,1,1,1,1,1,1,1,20260614,20261212
2128_399438,1,1,1,1,1,0,0,20260303,20260306
2129_399439,1,1,1,1,1,0,0,20260309,20260612
2130_399440,1,1,1,1,1,1,1,20260319,20260319
2131_399441,1,1,1,1,1,0,0,20260615,20261211
2132_399442,1,1,1,1,1,1,1,20260303,20260307
2133_399443,1,1,1,1,1,1,1,20260308,20260613
213_397261,1,1,1,1,1,0,0,20260303,20260306
2134_399444,1,1,1,1,1,1,1,20260614,20261212
2135_399445,1,1,1,1,1,0,0,20260303,20260306
2136_399446,1,1,1,1,1,0,0,20260309,20260612
2137_399447,1,1,1,1,1,0,0,20260615,20261211
2138_399448,1,1,1,1,1,1,1,20260303,20260307
2139_399449,1,1,1,1,1,1,1,20260308,20260613
21_397016,1,1,1,1,1,0,0,20260615,20260626
2140_399450,1,1,1,1,1,1,1,20260614,20261212
2141_399451,1,1,1,1,1,0,0,20260303,20260306
2142_399452,1,1,1,1,1,0,0,20260309,20260612
2143_399453,1,1,1,1,1,0,0,20260615,20261211
214_397262,1,1,1,1,1,0,0,20260309,20260403
2144_399454,1,1,1,1,1,1,1,20260303,20260307
2145_399455,1,1,1,1,1,1,1,20260308,20260613
2146_399456,1,1,1,1,1,1,1,20260614,20261212
2147_399457,1,1,1,1,1,1,1,20260303,20260307
2148_399458,1,1,1,1,1,1,1,20260308,20260613
2149_399459,1,1,1,1,1,1,1,20260402,20260402
2150_399460,1,1,1,1,1,1,1,20260521,20260522
2151_399461,1,1,1,1,1,1,1,20260614,20261212
2152_399462,1,1,1,1,1,0,0,20260309,20260612
2153_399463,1,1,1,1,1,0,0,20260309,20260612
215_397263,1,1,1,1,1,0,0,20260407,20260417
2154_399464,1,1,1,1,1,0,0,20260309,20260612
2155_399465,1,1,1,1,1,0,0,20260309,20260612
2156_399466,1,1,1,1,1,0,0,20260309,20260612
2157_399467,1,1,1,1,1,0,0,20260309,20260612
2158_399468,1,1,1,1,1,1,1,20260303,20260307
2159_399470,1,1,1,1,1,1,1,20260308,20260411
2160_399471,1,1,1,1,1,1,1,20260412,20260418
2161_399472,1,1,1,1,1,1,1,20260419,20260518
2162_399473,1,1,1,1,1,1,1,20260516,20260613
2163_399474,1,1,1,1,1,1,1,20260614,20261212
216_397264,1,1,1,1,1,0,0,20260420,20260612
2164_399476,1,1,1,1,1,1,1,20260303,20260307
2165_399477,1,1,1,1,1,1,1,20260308,20260613
2166_399478,1,1,1,1,1,1,1,20260414,20260418
2167_399479,1,1,1,1,1,1,1,20260614,20261212
2168_399481,1,1,1,1,1,0,0,20260303,20260306
2169_399485,1,1,1,1,1,0,0,20260309,20260403
2170_399486,1,1,1,1,1,0,0,20260407,20260417
2171_399487,1,1,1,1,1,0,0,20260420,20260515
2172_399488,1,1,1,1,1,0,0,20260518,20260612
2173_399489,1,1,1,1,1,0,0,20260615,20261211
217_397265,1,1,1,1,1,0,0,20260615,20261211
2174_399491,1,1,1,1,1,1,1,20260303,20260307
2175_399493,1,1,1,1,1,1,1,20260308,20260613
2176_399494,1,1,1,1,1,1,1,20260614,20261212
2177_399496,1,1,1,1,1,0,0,20260303,20260306
2178_399497,1,1,1,1,1,0,0,20260309,20260403
2179_399498,1,1,1,1,1,0,0,20260407,20260417
2180_399499,1,1,1,1,1,0,0,20260420,20260515
2181_399500,1,1,1,1,1,0,0,20260518,20260612
2182_399501,1,1,1,1,1,0,0,20260615,20261211
2183_399503,1,1,1,1,1,0,0,20260303,20260306
218_397266,1,1,1,1,1,0,0,20260303,20260306
2184_399507,1,1,1,1,1,0,0,20260309,20260430
2185_399508,1,1,1,1,1,0,0,20260504,20260515
2186_399509,1,1,1,1,1,0,0,20260518,20260612
2187_399510,1,1,1,1,1,0,0,20260615,20261211
2188_399512,1,1,1,1,1,1,1,20260303,20260307
2189_399514,1,1,1,1,1,1,1,20260308,20260406
2190_399515,1,1,1,1,1,1,1,20260407,20260418
2191_399516,1,1,1,1,1,1,1,20260419,20260613
2192_399517,1,1,1,1,1,1,1,20260614,20261212
2193_399520,1,1,1,1,1,0,0,20260303,20260306
219_397267,1,1,1,1,1,0,0,20260309,20260403
2194_399527,0,0,0,0,0,1,1,20260303,20260307
2195_399528,1,1,1,1,1,1,1,20260308,20260406
2196_399529,1,1,1,1,1,1,1,20260407,20260417
2197_399530,1,1,1,1,1,1,1,20260418,20260418
2198_399531,0,0,0,0,0,1,1,20260419,20260613
2199_399532,1,1,1,1,1,0,0,20260420,20260515
2200_399533,1,1,1,1,1,0,0,20260518,20260612
2201_399534,1,1,1,1,1,1,1,20260614,20261212
2202_399535,1,1,1,1,1,0,0,20260303,20260306
2203_399539,1,1,1,1,1,0,0,20260309,20260403
220_397268,1,1,1,1,1,0,0,20260407,20260417
2204_399540,1,1,1,1,1,0,0,20260407,20260417
2205_399541,1,1,1,1,1,0,0,20260420,20260515
2206_399542,1,1,1,1,1,0,0,20260518,20260612
2207_399543,1,1,1,1,1,0,0,20260615,20261211
2208_399546,1,1,1,1,1,0,0,20260303,20260306
2209_399548,1,1,1,1,1,0,0,20260309,20260403
2210_399549,1,1,1,1,1,1,1,20260407,20260410
2211_399550,1,1,1,1,1,1,1,20260413,20260417
2212_399551,1,1,1,1,1,0,0,20260420,20260612
2213_399552,1,1,1,1,1,0,0,20260615,20261211
221_397269,1,1,1,1,1,0,0,20260420,20260515
2214_399554,1,1,1,1,1,1,1,20260303,20260307
2215_399556,1,1,1,1,1,1,1,20260308,20260406
2216_399557,1,1,1,1,1,1,1,20260407,20260417
2217_399558,1,1,1,1,1,1,1,20260418,20260613
2218_399559,1,1,1,1,1,0,0,20260615,20261211
2219_399561,1,1,1,1,1,0,0,20260303,20260306
2220_399562,1,1,1,1,1,0,0,20260309,20260612
2221_399563,1,1,1,1,1,1,1,20260614,20261212
2222_399564,1,1,1,1,1,0,0,20260615,20261211
2223_399565,1,1,1,1,1,0,0,20260303,20260306
222_397270,1,1,1,1,1,0,0,20260518,20260612
2224_399566,1,1,1,1,1,0,0,20260309,20260403
2225_399567,1,1,1,1,1,0,0,20260407,20260417
2226_399568,1,1,1,1,1,0,0,20260420,20260518
2227_399569,1,1,1,1,1,0,0,20260519,20260612
2228_399570,1,1,1,1,1,0,0,20260615,20261211
2229_399572,1,1,1,1,1,0,0,20260303,20260306
2230_399576,1,1,1,1,1,0,0,20260309,20260430
2231_399577,1,1,1,1,1,0,0,20260504,20260515
2232_399578,1,1,1,1,1,0,0,20260518,20260612
2233_399579,1,1,1,1,1,0,0,20260615,20261211
223_397271,1,1,1,1,1,0,0,20260615,20261211
2234_399580,1,1,1,1,1,1,1,20260303,20260307
2235_399581,1,1,1,1,1,1,1,20260308,20260613
2236_399582,1,1,1,1,1,1,1,20260614,20261212
2237_399583,0,0,0,0,0,1,1,20260303,20260307
2238_399584,1,1,1,1,1,0,0,20260303,20260306
2239_399585,0,0,0,0,0,1,1,20260308,20260406
22_397017,1,1,1,1,1,0,0,20260901,20261211
2240_399586,1,1,1,1,1,0,0,20260309,20260403
2241_399587,1,1,1,1,1,0,0,20260407,20260417
2242_399588,0,0,0,0,0,1,1,20260411,20260418
2243_399589,0,0,0,0,0,1,1,20260419,20260613
224_397272,0,0,0,0,0,1,1,20260303,20260307
2244_399590,1,1,1,1,1,0,0,20260420,20260612
2245_399591,0,0,0,0,0,1,1,20260614,20261212
2246_399592,1,1,1,1,1,0,0,20260615,20261211
2247_399593,1,1,1,1,1,0,0,20260303,20260306
2248_399594,1,1,1,1,1,0,0,20260309,20260403
2249_399595,1,1,1,1,1,0,0,20260407,20260417
2250_399596,1,1,1,1,1,0,0,20260420,20260612
2251_399597,1,1,1,1,1,0,0,20260615,20261211
2252_399598,1,1,1,1,1,0,0,20260303,20260306
2253_399599,1,1,1,1,1,0,0,20260309,20260403
225_397273,0,0,0,0,0,1,1,20260308,20260613
2254_399600,1,1,1,1,1,0,0,20260407,20260417
2255_399601,1,1,1,1,1,0,0,20260420,20260515
2256_399602,1,1,1,1,1,0,0,20260518,20260612
2257_399603,1,1,1,1,1,0,0,20260615,20261211
2258_399604,1,1,1,1,1,0,0,20260303,20260306
2259_399605,1,1,1,1,1,0,0,20260309,20260403
2260_399606,1,1,1,1,1,0,0,20260407,20260417
2261_399607,1,1,1,1,1,0,0,20260420,20260612
2262_399608,1,1,1,1,1,0,0,20260615,20261211
2263_399609,1,1,1,1,1,0,0,20260303,20260306
226_397274,0,0,0,0,0,1,1,20260614,20261212
2264_399610,1,1,1,1,1,0,0,20260309,20260403
2265_399611,1,1,1,1,1,0,0,20260407,20260417
2266_399612,1,1,1,1,1,0,0,20260420,20260515
2267_399613,1,1,1,1,1,0,0,20260518,20260612
2268_399614,1,1,1,1,1,0,0,20260615,20261211
2269_399615,0,0,0,0,0,1,1,20260303,20260307
2270_399616,1,1,1,1,1,0,0,20260303,20260306
2271_399617,0,0,0,0,0,1,1,20260308,20260406
2272_399618,1,1,1,1,1,0,0,20260309,20260403
2273_399619,1,1,1,1,1,0,0,20260407,20260417
227_397275,1,1,1,1,1,0,0,20260303,20260306
2274_399620,1,1,1,1,1,1,1,20260411,20260412
2275_399621,0,0,0,0,0,1,1,20260418,20260613
2276_399622,1,1,1,1,1,0,0,20260420,20260612
2277_399623,0,0,0,0,0,1,1,20260614,20261212
2278_399624,1,1,1,1,1,0,0,20260615,20261211
2279_399625,1,1,1,1,1,1,1,20260303,20260307
2280_399626,1,1,1,1,1,1,1,20260308,20260613
2281_399627,1,1,1,1,1,1,1,20260614,20261212
2282_399628,1,1,1,1,1,1,1,20260303,20260307
2283_399629,1,1,1,1,1,1,1,20260308,20260515
228_397276,1,1,1,1,1,0,0,20260309,20260415
2284_399630,1,1,1,1,1,1,1,20260412,20260417
2285_399631,1,1,1,1,1,1,1,20260516,20260613
2286_399632,1,1,1,1,1,1,1,20260614,20261212
2287_399633,1,1,1,1,1,1,1,20260303,20260306
2288_399634,1,1,1,1,1,1,1,20260307,20260307
2289_399635,1,1,1,1,1,1,1,20260308,20260405
2290_399636,1,1,1,1,1,1,1,20260406,20260412
2291_399637,1,1,1,1,1,1,1,20260413,20260613
2292_399638,1,1,1,1,1,1,1,20260614,20261212
2293_399640,1,1,1,1,1,1,1,20260303,20260307
229_397277,1,1,1,1,1,0,0,20260416,20260611
2294_399641,1,1,1,1,1,1,1,20260308,20260613
2295_399642,1,1,1,1,1,1,1,20260614,20261212
2296_399643,1,1,1,1,1,1,1,20260303,20260307
2297_399644,1,1,1,1,1,1,1,20260308,20260613
2298_399645,1,1,1,1,1,1,1,20260614,20261212
2299_399646,1,1,1,1,1,1,1,20260303,20260307
2300_399647,1,1,1,1,1,1,1,20260308,20260613
2301_399648,1,1,1,1,1,1,1,20260614,20261212
2302_399649,1,1,1,1,1,1,1,20260303,20260307
2303_399650,1,1,1,1,1,1,1,20260308,20260613
230_397278,1,1,1,1,1,1,1,20260612,20260612
2304_399651,1,1,1,1,1,1,1,20260614,20261212
2305_399652,1,1,1,1,1,1,1,20260303,20260307
2306_399653,1,1,1,1,1,1,1,20260308,20260613
2307_399654,1,1,1,1,1,1,1,20260614,20261212
2308_399655,1,1,1,1,1,1,1,20260303,20260307
2309_399656,1,1,1,1,1,1,1,20260308,20260613
2310_399657,1,1,1,1,1,1,1,20260614,20261212
2311_399658,1,1,1,1,1,0,0,20260303,20260306
2312_399659,1,1,1,1,1,0,0,20260309,20260612
2313_399660,1,1,1,1,1,0,0,20260615,20261211
231_397279,1,1,1,1,1,0,0,20260615,20261211
2314_399661,0,0,0,0,0,1,1,20260303,20260307
2315_399662,1,1,1,1,1,0,0,20260303,20260306
2316_399663,0,0,0,0,0,1,1,20260308,20260613
2317_399664,1,1,1,1,1,0,0,20260309,20260612
2318_399665,0,0,0,0,0,1,1,20260614,20261212
2319_399666,1,1,1,1,1,0,0,20260615,20261211
2320_399667,1,1,1,1,1,1,1,20260303,20260307
2321_399668,1,1,1,1,1,1,1,20260308,20260613
2322_399669,1,1,1,1,1,1,1,20260614,20261212
2323_399670,1,1,1,1,1,0,0,20260303,20260306
232_397280,1,1,1,1,1,1,1,20260303,20260307
2324_399671,1,1,1,1,1,0,0,20260309,20260612
2325_399672,1,1,1,1,1,0,0,20260615,20261211
2326_399673,1,1,1,1,1,1,1,20260303,20260307
2327_399674,1,1,1,1,1,1,1,20260308,20260613
2328_399675,1,1,1,1,1,1,1,20260614,20261212
2329_399676,1,1,1,1,1,1,1,20260303,20260307
2330_399677,1,1,1,1,1,1,1,20260308,20260613
2331_399678,1,1,1,1,1,1,1,20260614,20261212
2332_399679,1,1,1,1,1,1,1,20260303,20260307
2333_399680,1,1,1,1,1,1,1,20260308,20260613
233_397282,1,1,1,1,1,1,1,20260308,20260613
2334_399681,1,1,1,1,1,1,1,20260614,20261212
2335_399682,0,0,0,0,0,1,1,20260303,20260307
2336_399683,1,1,1,1,1,0,0,20260303,20260306
2337_399686,0,0,0,0,0,1,1,20260308,20260613
2338_399687,1,1,1,1,1,0,0,20260309,20260612
2339_399688,0,0,0,0,0,1,1,20260614,20261212
23_397018,0,0,0,0,0,1,1,20260303,20260307
2340_399689,1,1,1,1,1,0,0,20260615,20261211
2341_399690,1,1,1,1,1,1,1,20260303,20260307
2342_399691,1,1,1,1,1,1,1,20260308,20260613
2343_399692,1,1,1,1,1,1,1,20260614,20261212
234_397283,1,1,1,1,1,1,1,20260614,20261212
2344_399693,1,1,1,1,1,1,1,20260303,20260307
2345_399694,1,1,1,1,1,1,1,20260308,20260613
2346_399695,1,1,1,1,1,1,1,20260614,20261212
2347_399696,1,1,1,1,1,0,0,20260303,20260306
2348_399697,1,1,1,1,1,0,0,20260309,20260612
2349_399698,1,1,1,1,1,0,0,20260615,20261211
